pointid,Project,SurveyCode,Block,Year,Latitude,Longitude,Road1000,Road300,Elev300,Elev1000,Temp,Precip,Dist_max,Survey_radius,Time_dur,Fire10yr,surveyid,maxd,nbreaks,obsexp,obs_firstyr
ORBBS_613_12,ORBBS,ORBBS_613_121996,613,1996,1247348,213363,1,1,90,83,12.885,29.215,50,50,10,0,430,50,4,5.67,0
ORBBS_613_12,ORBBS,ORBBS_613_121995,613,1995,1247348,213363,1,1,90,83,12.885,29.215,50,50,10,0,431,50,4,4.98,0
ORBBS_613_12,ORBBS,ORBBS_613_121999,613,1999,1247348,213363,1,1,90,83,12.885,29.215,50,50,5,0,432,50,4,6.25,0
ORBBS_613_12,ORBBS,ORBBS_613_121993,613,1993,1247348,213363,1,1,90,83,12.885,29.215,50,50,5,0,433,50,4,0,1
ORBBS_613_12,ORBBS,ORBBS_613_121997,613,1997,1247348,213363,1,1,90,83,12.885,29.215,50,50,5,0,434,50,4,6.15,0
ORBBS_613_12,ORBBS,ORBBS_613_121998,613,1998,1247348,213363,1,1,90,83,12.885,29.215,50,50,5,0,435,50,4,6.32,0
ORBBS_601_11,ORBBS,ORBBS_601_112002,601,2002,1247351,225808,1,1,111,110,12.645,26.92,125,125,8,0,436,125,9,4.43,0
ORBBS_601_11,ORBBS,ORBBS_601_112004,601,2004,1247351,225808,1,1,111,110,12.645,26.92,125,125,10,0,437,125,9,6.61,0
ORBBS_601_11,ORBBS,ORBBS_601_112006,601,2006,1247351,225808,1,1,111,110,12.645,26.92,125,125,5,0,438,125,9,0,1
ORBBS_601_11,ORBBS,ORBBS_601_112008,601,2008,1247351,225808,1,1,111,110,12.645,26.92,125,125,10,0,439,125,9,6.76,0
ORBBS_601_11,ORBBS,ORBBS_601_112010,601,2010,1247351,225808,1,1,111,110,12.645,26.92,125,125,10,0,440,125,9,6.87,0
ORBBS_601_11,ORBBS,ORBBS_601_112012,601,2012,1247351,225808,1,1,111,110,12.645,26.92,125,125,10,0,441,125,9,6.94,0
ORBBS_601_11,ORBBS,ORBBS_601_112014,601,2014,1247351,225808,1,1,111,110,12.645,26.92,125,125,10,0,442,125,9,7.03,0
ORBBS_601_11,ORBBS,ORBBS_601_112016,601,2016,1247351,225808,1,1,111,110,12.645,26.92,125,125,10,0,443,125,9,6.23,0
ORBBS_601_11,ORBBS,ORBBS_601_112018,601,2018,1247351,225808,1,1,111,110,12.645,26.92,125,125,10,0,444,125,9,7.1,0
ORBBS_601_11,ORBBS,ORBBS_601_112020,601,2020,1247351,225808,1,1,111,110,12.645,26.92,125,125,10,0,445,125,9,7.16,0
ORBBS_601_11,ORBBS,ORBBS_601_111996,601,1996,1247351,225808,1,1,111,110,12.645,26.92,50,50,5,0,446,50,4,5.68375,0
ORBBS_601_11,ORBBS,ORBBS_601_111995,601,1995,1247351,225808,1,1,111,110,12.645,26.92,50,50,5,0,447,50,4,4.5675,1
ORBBS_601_11,ORBBS,ORBBS_601_111993,601,1993,1247351,225808,1,1,111,110,12.645,26.92,50,50,5,0,448,50,4,0,1
ORBBS_601_11,ORBBS,ORBBS_601_111999,601,1999,1247351,225808,1,1,111,110,12.645,26.92,50,50,5,0,449,50,4,6.46,0
ORBBS_601_11,ORBBS,ORBBS_601_111994,601,1994,1247351,225808,1,1,111,110,12.645,26.92,50,50,5,0,450,50,4,4.556666667,0
ORBBS_601_11,ORBBS,ORBBS_601_111997,601,1997,1247351,225808,1,1,111,110,12.645,26.92,50,50,5,0,451,50,4,6.15,0
ORBBS_601_11,ORBBS,ORBBS_601_112000,601,2000,1247351,225808,1,1,111,110,12.645,26.92,50,50,5,0,452,50,4,6.5,0
ORBBS_601_11,ORBBS,ORBBS_601_111998,601,1998,1247351,225808,1,1,111,110,12.645,26.92,50,50,5,0,453,50,4,2.106666667,1
ORBBS_602_1,ORBBS,ORBBS_602_12001,602,2001,1247377,229997,1,1,324,313,11.655,27.483,125,125,5,0,454,125,9,0,1
ORBBS_602_1,ORBBS,ORBBS_602_12002,602,2002,1247377,229997,1,1,324,313,11.655,27.483,125,125,8,0,455,125,9,4.43,0
ORBBS_602_1,ORBBS,ORBBS_602_12004,602,2004,1247377,229997,1,1,324,313,11.655,27.483,125,125,10,0,456,125,9,6.61,0
ORBBS_602_1,ORBBS,ORBBS_602_12006,602,2006,1247377,229997,1,1,324,313,11.655,27.483,125,125,5,0,457,125,9,6.71,0
ORBBS_602_1,ORBBS,ORBBS_602_12008,602,2008,1247377,229997,1,1,324,313,11.655,27.483,125,125,10,0,458,125,9,6.76,0
ORBBS_602_1,ORBBS,ORBBS_602_12010,602,2010,1247377,229997,1,1,324,313,11.655,27.483,125,125,10,0,459,125,9,6.87,0
ORBBS_602_1,ORBBS,ORBBS_602_12012,602,2012,1247377,229997,1,1,324,313,11.655,27.483,125,125,10,0,460,125,9,6.94,0
ORBBS_602_1,ORBBS,ORBBS_602_12013,602,2013,1247377,229997,1,1,324,313,11.655,27.483,125,125,10,0,461,125,9,6.99,0
ORBBS_602_1,ORBBS,ORBBS_602_12014,602,2014,1247377,229997,1,1,324,313,11.655,27.483,125,125,10,0,462,125,9,7.03,0
ORBBS_602_1,ORBBS,ORBBS_602_12016,602,2016,1247377,229997,1,1,324,313,11.655,27.483,125,125,10,0,463,125,9,6.23,0
ORBBS_602_1,ORBBS,ORBBS_602_12018,602,2018,1247377,229997,1,1,324,313,11.655,27.483,125,125,10,0,464,125,9,7.1,0
ORBBS_602_1,ORBBS,ORBBS_602_12020,602,2020,1247377,229997,1,1,324,313,11.655,27.483,125,125,10,0,465,125,9,7.16,0
ORBBS_602_1,ORBBS,ORBBS_602_11994,602,1994,1247377,229997,1,1,324,313,11.655,27.483,50,50,5,0,466,50,4,4.226666667,1
ORBBS_602_1,ORBBS,ORBBS_602_11995,602,1995,1247377,229997,1,1,324,313,11.655,27.483,50,50,5,0,467,50,4,4.42,1
ORBBS_602_1,ORBBS,ORBBS_602_11998,602,1998,1247377,229997,1,1,324,313,11.655,27.483,50,50,5,0,468,50,4,3.16,1
ORBBS_602_1,ORBBS,ORBBS_602_11996,602,1996,1247377,229997,1,1,324,313,11.655,27.483,50,50,5,0,469,50,4,5.7025,0
ORBBS_602_1,ORBBS,ORBBS_602_11997,602,1997,1247377,229997,1,1,324,313,11.655,27.483,50,50,5,0,470,50,4,6.15,0
ORBBS_602_1,ORBBS,ORBBS_602_11999,602,1999,1247377,229997,1,1,324,313,11.655,27.483,50,50,5,0,471,50,4,6.25,0
ORBBS_602_1,ORBBS,ORBBS_602_12000,602,2000,1247377,229997,1,1,324,313,11.655,27.483,50,50,5,0,472,50,4,6.5,0
ORBBS_602_1,ORBBS,ORBBS_602_11993,602,1993,1247377,229997,1,1,324,313,11.655,27.483,50,50,5,0,473,50,4,0,1
ORBBS_613_6,ORBBS,ORBBS_613_62002,613,2002,1247433,212078,1,0,82,65,13.03,28.641,125,125,8,0,474,125,9,4.43,0
ORBBS_613_6,ORBBS,ORBBS_613_62006,613,2006,1247433,212078,1,0,82,65,13.03,28.641,125,125,5,0,475,125,9,0,1
ORBBS_613_6,ORBBS,ORBBS_613_62008,613,2008,1247433,212078,1,0,82,65,13.03,28.641,125,125,10,0,476,125,9,4.29,0
ORBBS_613_6,ORBBS,ORBBS_613_62009,613,2009,1247433,212078,1,0,82,65,13.03,28.641,125,125,10,0,477,125,9,6.83,0
ORBBS_613_6,ORBBS,ORBBS_613_62010,613,2010,1247433,212078,1,0,82,65,13.03,28.641,125,125,10,0,478,125,9,4.89,0
ORBBS_613_6,ORBBS,ORBBS_613_62011,613,2011,1247433,212078,1,0,82,65,13.03,28.641,125,125,10,0,479,125,9,5.33,0
ORBBS_613_6,ORBBS,ORBBS_613_62013,613,2013,1247433,212078,1,0,82,65,13.03,28.641,125,125,10,0,480,125,9,5.76,0
ORBBS_613_6,ORBBS,ORBBS_613_62015,613,2015,1247433,212078,1,0,82,65,13.03,28.641,125,125,10,0,481,125,9,6.1,0
ORBBS_613_6,ORBBS,ORBBS_613_62016,613,2016,1247433,212078,1,0,82,65,13.03,28.641,125,125,10,0,482,125,9,6.23,0
ORBBS_613_6,ORBBS,ORBBS_613_62018,613,2018,1247433,212078,1,0,82,65,13.03,28.641,125,125,10,0,483,125,9,6.45,0
ORBBS_613_6,ORBBS,ORBBS_613_62020,613,2020,1247433,212078,1,0,82,65,13.03,28.641,125,125,10,0,484,125,9,6.61,0
ORBBS_613_6,ORBBS,ORBBS_613_62000,613,2000,1247433,212078,1,0,82,65,13.03,28.641,50,50,5,0,485,50,4,3.22,0
ORBBS_613_6,ORBBS,ORBBS_613_61994,613,1994,1247433,212078,1,0,82,65,13.03,28.641,50,50,5,0,486,50,4,4.69,0
ORBBS_613_6,ORBBS,ORBBS_613_61996,613,1996,1247433,212078,1,0,82,65,13.03,28.641,50,50,5,0,487,50,4,5.67,0
ORBBS_613_6,ORBBS,ORBBS_613_61999,613,1999,1247433,212078,1,0,82,65,13.03,28.641,50,50,5,0,488,50,4,6.25,0
ORBBS_613_6,ORBBS,ORBBS_613_61995,613,1995,1247433,212078,1,0,82,65,13.03,28.641,50,50,5,0,489,50,4,4.98,0
ORBBS_613_6,ORBBS,ORBBS_613_61993,613,1993,1247433,212078,1,0,82,65,13.03,28.641,50,50,5,0,490,50,4,0,1
ORBBS_613_6,ORBBS,ORBBS_613_61997,613,1997,1247433,212078,1,0,82,65,13.03,28.641,50,50,5,0,491,50,4,6.15,0
ORBBS_613_6,ORBBS,ORBBS_613_61998,613,1998,1247433,212078,1,0,82,65,13.03,28.641,50,50,5,0,492,50,4,6.32,0
ORBBS_604_12,ORBBS,ORBBS_604_122001,604,2001,1247511,227926,1,0,158,163,12.305,25.295,125,125,5,0,493,125,9,1.955,1
ORBBS_604_12,ORBBS,ORBBS_604_122002,604,2002,1247511,227926,1,0,158,163,12.305,25.295,125,125,8,0,494,125,9,4.62,0
ORBBS_604_12,ORBBS,ORBBS_604_122004,604,2004,1247511,227926,1,0,158,163,12.305,25.295,125,125,10,0,495,125,9,6.61,0
ORBBS_604_12,ORBBS,ORBBS_604_122006,604,2006,1247511,227926,1,0,158,163,12.305,25.295,125,125,5,0,496,125,9,6.71,0
ORBBS_604_12,ORBBS,ORBBS_604_122008,604,2008,1247511,227926,1,0,158,163,12.305,25.295,125,125,10,0,497,125,9,6.76,0
ORBBS_604_12,ORBBS,ORBBS_604_122010,604,2010,1247511,227926,1,0,158,163,12.305,25.295,125,125,10,0,498,125,9,6.87,0
ORBBS_604_12,ORBBS,ORBBS_604_122012,604,2012,1247511,227926,1,0,158,163,12.305,25.295,125,125,10,0,499,125,9,6.94,0
ORBBS_604_12,ORBBS,ORBBS_604_122014,604,2014,1247511,227926,1,0,158,163,12.305,25.295,125,125,10,0,500,125,9,7.03,0
ORBBS_604_12,ORBBS,ORBBS_604_122016,604,2016,1247511,227926,1,0,158,163,12.305,25.295,125,125,10,0,501,125,9,6.23,0
ORBBS_604_12,ORBBS,ORBBS_604_122018,604,2018,1247511,227926,1,0,158,163,12.305,25.295,125,125,10,0,502,125,9,7.1,0
ORBBS_604_12,ORBBS,ORBBS_604_122020,604,2020,1247511,227926,1,0,158,163,12.305,25.295,125,125,10,0,503,125,9,7.16,0
ORBBS_604_12,ORBBS,ORBBS_604_121995,604,1995,1247511,227926,1,0,158,163,12.305,25.295,50,50,5,0,504,50,4,1.3075,1
ORBBS_604_12,ORBBS,ORBBS_604_121996,604,1996,1247511,227926,1,0,158,163,12.305,25.295,50,50,5,0,505,50,4,5.7575,0
ORBBS_604_12,ORBBS,ORBBS_604_121997,604,1997,1247511,227926,1,0,158,163,12.305,25.295,50,50,5,0,506,50,4,5.82,0
ORBBS_604_12,ORBBS,ORBBS_604_121993,604,1993,1247511,227926,1,0,158,163,12.305,25.295,50,50,5,0,507,50,4,0,1
ORBBS_604_12,ORBBS,ORBBS_604_122005,604,2005,1247511,227926,1,0,158,163,12.305,25.295,50,50,10,0,508,50,4,6.36,0
ORBBS_604_12,ORBBS,ORBBS_604_121994,604,1994,1247511,227926,1,0,158,163,12.305,25.295,50,50,5,0,509,50,4,4.79625,0
ORBBS_604_12,ORBBS,ORBBS_604_121999,604,1999,1247511,227926,1,0,158,163,12.305,25.295,50,50,5,0,510,50,4,4.11,0
ORBBS_604_12,ORBBS,ORBBS_604_122000,604,2000,1247511,227926,1,0,158,163,12.305,25.295,50,50,5,0,511,50,4,6.5,0
ORBBS_604_12,ORBBS,ORBBS_604_121998,604,1998,1247511,227926,1,0,158,163,12.305,25.295,50,50,5,0,512,50,4,2.106666667,1
ORBBS_601_5,ORBBS,ORBBS_601_52001,601,2001,1247520,226395,1,0,120,119,12.54,26.118,125,125,5,0,513,125,9,0,1
ORBBS_601_5,ORBBS,ORBBS_601_52002,601,2002,1247520,226395,1,0,120,119,12.54,26.118,125,125,8,0,514,125,9,4.43,0
ORBBS_601_5,ORBBS,ORBBS_601_52004,601,2004,1247520,226395,1,0,120,119,12.54,26.118,125,125,10,0,515,125,9,6.61,0
ORBBS_601_5,ORBBS,ORBBS_601_52006,601,2006,1247520,226395,1,0,120,119,12.54,26.118,125,125,5,0,516,125,9,0,1
ORBBS_601_5,ORBBS,ORBBS_601_52008,601,2008,1247520,226395,1,0,120,119,12.54,26.118,125,125,10,0,517,125,9,6.76,0
ORBBS_601_5,ORBBS,ORBBS_601_52010,601,2010,1247520,226395,1,0,120,119,12.54,26.118,125,125,10,0,518,125,9,6.87,0
ORBBS_601_5,ORBBS,ORBBS_601_52012,601,2012,1247520,226395,1,0,120,119,12.54,26.118,125,125,10,0,519,125,9,6.94,0
ORBBS_601_5,ORBBS,ORBBS_601_52014,601,2014,1247520,226395,1,0,120,119,12.54,26.118,125,125,10,0,520,125,9,7.03,0
ORBBS_601_5,ORBBS,ORBBS_601_52016,601,2016,1247520,226395,1,0,120,119,12.54,26.118,125,125,10,0,521,125,9,6.23,0
ORBBS_601_5,ORBBS,ORBBS_601_52018,601,2018,1247520,226395,1,0,120,119,12.54,26.118,125,125,10,0,522,125,9,7.1,0
ORBBS_601_5,ORBBS,ORBBS_601_52020,601,2020,1247520,226395,1,0,120,119,12.54,26.118,125,125,10,0,523,125,9,7.16,0
ORBBS_601_5,ORBBS,ORBBS_601_51999,601,1999,1247520,226395,1,0,120,119,12.54,26.118,50,50,5,0,524,50,4,6.46,0
ORBBS_601_5,ORBBS,ORBBS_601_51995,601,1995,1247520,226395,1,0,120,119,12.54,26.118,50,50,5,0,525,50,4,4.5675,1
ORBBS_601_5,ORBBS,ORBBS_601_51996,601,1996,1247520,226395,1,0,120,119,12.54,26.118,50,50,5,0,526,50,4,5.68375,0
ORBBS_601_5,ORBBS,ORBBS_601_51993,601,1993,1247520,226395,1,0,120,119,12.54,26.118,50,50,5,0,527,50,4,0,1
ORBBS_601_5,ORBBS,ORBBS_601_51994,601,1994,1247520,226395,1,0,120,119,12.54,26.118,50,50,5,0,528,50,4,4.556666667,0
ORBBS_601_5,ORBBS,ORBBS_601_51997,601,1997,1247520,226395,1,0,120,119,12.54,26.118,50,50,5,0,529,50,4,6.15,0
ORBBS_601_5,ORBBS,ORBBS_601_51998,601,1998,1247520,226395,1,0,120,119,12.54,26.118,50,50,5,0,530,50,4,2.106666667,1
ORBBS_601_5,ORBBS,ORBBS_601_52000,601,2000,1247520,226395,1,0,120,119,12.54,26.118,50,50,5,0,531,50,4,6.5,0
ORBBS_601_10,ORBBS,ORBBS_601_102001,601,2001,1247522,225789,1,1,110,107,12.645,26.92,125,125,5,0,532,125,9,0,1
ORBBS_601_10,ORBBS,ORBBS_601_102002,601,2002,1247522,225789,1,1,110,107,12.645,26.92,125,125,8,0,533,125,9,4.43,0
ORBBS_601_10,ORBBS,ORBBS_601_102004,601,2004,1247522,225789,1,1,110,107,12.645,26.92,125,125,10,0,534,125,9,6.61,0
ORBBS_601_10,ORBBS,ORBBS_601_102006,601,2006,1247522,225789,1,1,110,107,12.645,26.92,125,125,5,0,535,125,9,0,1
ORBBS_601_10,ORBBS,ORBBS_601_102008,601,2008,1247522,225789,1,1,110,107,12.645,26.92,125,125,10,0,536,125,9,6.76,0
ORBBS_601_10,ORBBS,ORBBS_601_102010,601,2010,1247522,225789,1,1,110,107,12.645,26.92,125,125,10,0,537,125,9,6.87,0
ORBBS_601_10,ORBBS,ORBBS_601_102012,601,2012,1247522,225789,1,1,110,107,12.645,26.92,125,125,10,0,538,125,9,6.94,0
ORBBS_601_10,ORBBS,ORBBS_601_102014,601,2014,1247522,225789,1,1,110,107,12.645,26.92,125,125,10,0,539,125,9,7.03,0
ORBBS_601_10,ORBBS,ORBBS_601_102018,601,2018,1247522,225789,1,1,110,107,12.645,26.92,125,125,10,0,540,125,9,7.1,0
ORBBS_601_10,ORBBS,ORBBS_601_102016,601,2016,1247522,225789,1,1,110,107,12.645,26.92,125,125,10,0,541,125,9,6.23,0
ORBBS_601_10,ORBBS,ORBBS_601_102020,601,2020,1247522,225789,1,1,110,107,12.645,26.92,125,125,10,0,542,125,9,7.16,0
ORBBS_601_10,ORBBS,ORBBS_601_101995,601,1995,1247522,225789,1,1,110,107,12.645,26.92,50,50,5,0,543,50,4,4.5675,1
ORBBS_601_10,ORBBS,ORBBS_601_101993,601,1993,1247522,225789,1,1,110,107,12.645,26.92,50,50,5,0,544,50,4,0,1
ORBBS_601_10,ORBBS,ORBBS_601_101996,601,1996,1247522,225789,1,1,110,107,12.645,26.92,50,50,5,0,545,50,4,5.68375,0
ORBBS_601_10,ORBBS,ORBBS_601_101999,601,1999,1247522,225789,1,1,110,107,12.645,26.92,50,50,5,0,546,50,4,6.46,0
ORBBS_601_10,ORBBS,ORBBS_601_101994,601,1994,1247522,225789,1,1,110,107,12.645,26.92,50,50,5,0,547,50,4,4.556666667,0
ORBBS_601_10,ORBBS,ORBBS_601_101997,601,1997,1247522,225789,1,1,110,107,12.645,26.92,50,50,5,0,548,50,4,6.15,0
ORBBS_601_10,ORBBS,ORBBS_601_102000,601,2000,1247522,225789,1,1,110,107,12.645,26.92,50,50,5,0,549,50,4,6.5,0
ORBBS_601_10,ORBBS,ORBBS_601_101998,601,1998,1247522,225789,1,1,110,107,12.645,26.92,50,50,5,0,550,50,4,2.106666667,1
ORBBS_613_2,ORBBS,ORBBS_613_22001,613,2001,1247653,212981,1,1,80,82,12.9295,28.975,125,125,5,0,551,125,9,0,1
ORBBS_613_2,ORBBS,ORBBS_613_22002,613,2002,1247653,212981,1,1,80,82,12.9295,28.975,125,125,8,0,552,125,9,4.43,0
ORBBS_613_2,ORBBS,ORBBS_613_22006,613,2006,1247653,212981,1,1,80,82,12.9295,28.975,125,125,5,0,553,125,9,0,1
ORBBS_613_2,ORBBS,ORBBS_613_22008,613,2008,1247653,212981,1,1,80,82,12.9295,28.975,125,125,10,0,554,125,9,4.29,0
ORBBS_613_2,ORBBS,ORBBS_613_22009,613,2009,1247653,212981,1,1,80,82,12.9295,28.975,125,125,10,0,555,125,9,6.83,0
ORBBS_613_2,ORBBS,ORBBS_613_22010,613,2010,1247653,212981,1,1,80,82,12.9295,28.975,125,125,10,0,556,125,9,4.89,0
ORBBS_613_2,ORBBS,ORBBS_613_22011,613,2011,1247653,212981,1,1,80,82,12.9295,28.975,125,125,10,0,557,125,9,5.33,0
ORBBS_613_2,ORBBS,ORBBS_613_22013,613,2013,1247653,212981,1,1,80,82,12.9295,28.975,125,125,10,0,558,125,9,5.76,0
ORBBS_613_2,ORBBS,ORBBS_613_22015,613,2015,1247653,212981,1,1,80,82,12.9295,28.975,125,125,10,0,559,125,9,6.1,0
ORBBS_613_2,ORBBS,ORBBS_613_22016,613,2016,1247653,212981,1,1,80,82,12.9295,28.975,125,125,10,0,560,125,9,6.23,0
ORBBS_613_2,ORBBS,ORBBS_613_22018,613,2018,1247653,212981,1,1,80,82,12.9295,28.975,125,125,10,0,561,125,9,6.45,0
ORBBS_613_2,ORBBS,ORBBS_613_22020,613,2020,1247653,212981,1,1,80,82,12.9295,28.975,125,125,10,0,562,125,9,6.61,0
ORBBS_613_2,ORBBS,ORBBS_613_22000,613,2000,1247653,212981,1,1,80,82,12.9295,28.975,50,50,5,0,563,50,4,3.22,0
ORBBS_613_2,ORBBS,ORBBS_613_21999,613,1999,1247653,212981,1,1,80,82,12.9295,28.975,50,50,5,0,564,50,4,6.25,0
ORBBS_613_2,ORBBS,ORBBS_613_21997,613,1997,1247653,212981,1,1,80,82,12.9295,28.975,50,50,5,0,565,50,4,6.15,0
ORBBS_613_2,ORBBS,ORBBS_613_21996,613,1996,1247653,212981,1,1,80,82,12.9295,28.975,50,50,5,0,566,50,4,5.67,0
ORBBS_613_2,ORBBS,ORBBS_613_21993,613,1993,1247653,212981,1,1,80,82,12.9295,28.975,50,50,5,0,567,50,4,0,1
ORBBS_613_2,ORBBS,ORBBS_613_21995,613,1995,1247653,212981,1,1,80,82,12.9295,28.975,50,50,5,0,568,50,4,4.98,0
ORBBS_613_2,ORBBS,ORBBS_613_21998,613,1998,1247653,212981,1,1,80,82,12.9295,28.975,50,50,5,0,569,50,4,6.32,0
ORBBS_613_2,ORBBS,ORBBS_613_21994,613,1994,1247653,212981,1,1,80,82,12.9295,28.975,50,50,5,0,570,50,4,4.69,0
ORBBS_604_6,ORBBS,ORBBS_604_62001,604,2001,1247654,229457,1,0,247,258,11.61,26.156,125,125,5,0,571,125,9,1.955,1
ORBBS_604_6,ORBBS,ORBBS_604_62002,604,2002,1247654,229457,1,0,247,258,11.61,26.156,125,125,8,0,572,125,9,4.62,0
ORBBS_604_6,ORBBS,ORBBS_604_62004,604,2004,1247654,229457,1,0,247,258,11.61,26.156,125,125,10,0,573,125,9,6.61,0
ORBBS_604_6,ORBBS,ORBBS_604_62006,604,2006,1247654,229457,1,0,247,258,11.61,26.156,125,125,5,0,574,125,9,6.71,0
ORBBS_604_6,ORBBS,ORBBS_604_62008,604,2008,1247654,229457,1,0,247,258,11.61,26.156,125,125,10,0,575,125,9,6.76,0
ORBBS_604_6,ORBBS,ORBBS_604_62010,604,2010,1247654,229457,1,0,247,258,11.61,26.156,125,125,10,0,576,125,9,6.87,0
ORBBS_604_6,ORBBS,ORBBS_604_62012,604,2012,1247654,229457,1,0,247,258,11.61,26.156,125,125,10,0,577,125,9,6.94,0
ORBBS_604_6,ORBBS,ORBBS_604_62014,604,2014,1247654,229457,1,0,247,258,11.61,26.156,125,125,10,0,578,125,9,7.03,0
ORBBS_604_6,ORBBS,ORBBS_604_62016,604,2016,1247654,229457,1,0,247,258,11.61,26.156,125,125,10,0,579,125,9,6.23,0
ORBBS_604_6,ORBBS,ORBBS_604_62018,604,2018,1247654,229457,1,0,247,258,11.61,26.156,125,125,10,0,580,125,9,7.1,0
ORBBS_604_6,ORBBS,ORBBS_604_62020,604,2020,1247654,229457,1,0,247,258,11.61,26.156,125,125,10,0,581,125,9,7.16,0
ORBBS_604_6,ORBBS,ORBBS_604_61997,604,1997,1247654,229457,1,0,247,258,11.61,26.156,50,50,5,0,582,50,4,5.82,0
ORBBS_604_6,ORBBS,ORBBS_604_61995,604,1995,1247654,229457,1,0,247,258,11.61,26.156,50,50,5,0,583,50,4,1.3075,1
ORBBS_604_6,ORBBS,ORBBS_604_62005,604,2005,1247654,229457,1,0,247,258,11.61,26.156,50,50,5,0,584,50,4,6.36,0
ORBBS_604_6,ORBBS,ORBBS_604_61996,604,1996,1247654,229457,1,0,247,258,11.61,26.156,50,50,5,0,585,50,4,5.7575,0
ORBBS_604_6,ORBBS,ORBBS_604_61999,604,1999,1247654,229457,1,0,247,258,11.61,26.156,50,50,5,0,586,50,4,4.11,0
ORBBS_604_6,ORBBS,ORBBS_604_61994,604,1994,1247654,229457,1,0,247,258,11.61,26.156,50,50,5,0,587,50,4,4.79625,0
ORBBS_604_6,ORBBS,ORBBS_604_61993,604,1993,1247654,229457,1,0,247,258,11.61,26.156,50,50,5,0,588,50,4,0,1
ORBBS_604_6,ORBBS,ORBBS_604_62000,604,2000,1247654,229457,1,0,247,258,11.61,26.156,50,50,5,0,589,50,4,6.5,0
ORBBS_604_6,ORBBS,ORBBS_604_61998,604,1998,1247654,229457,1,0,247,258,11.61,26.156,50,50,5,0,590,50,4,2.106666667,1
ORBBS_601_6,ORBBS,ORBBS_601_62001,601,2001,1247694,226200,1,0,120,112,12.72,27.443,125,125,5,0,591,125,9,0,1
ORBBS_601_6,ORBBS,ORBBS_601_62002,601,2002,1247694,226200,1,0,120,112,12.72,27.443,125,125,8,0,592,125,9,4.43,0
ORBBS_601_6,ORBBS,ORBBS_601_62004,601,2004,1247694,226200,1,0,120,112,12.72,27.443,125,125,10,0,593,125,9,6.61,0
ORBBS_601_6,ORBBS,ORBBS_601_62006,601,2006,1247694,226200,1,0,120,112,12.72,27.443,125,125,5,0,594,125,9,0,1
ORBBS_601_6,ORBBS,ORBBS_601_62008,601,2008,1247694,226200,1,0,120,112,12.72,27.443,125,125,10,0,595,125,9,6.76,0
ORBBS_601_6,ORBBS,ORBBS_601_62010,601,2010,1247694,226200,1,0,120,112,12.72,27.443,125,125,10,0,596,125,9,6.87,0
ORBBS_601_6,ORBBS,ORBBS_601_62012,601,2012,1247694,226200,1,0,120,112,12.72,27.443,125,125,10,0,597,125,9,6.94,0
ORBBS_601_6,ORBBS,ORBBS_601_62014,601,2014,1247694,226200,1,0,120,112,12.72,27.443,125,125,10,0,598,125,9,7.03,0
ORBBS_601_6,ORBBS,ORBBS_601_62018,601,2018,1247694,226200,1,0,120,112,12.72,27.443,125,125,10,0,599,125,9,7.1,0
ORBBS_601_6,ORBBS,ORBBS_601_62016,601,2016,1247694,226200,1,0,120,112,12.72,27.443,125,125,10,0,600,125,9,6.23,0
ORBBS_601_6,ORBBS,ORBBS_601_62020,601,2020,1247694,226200,1,0,120,112,12.72,27.443,125,125,10,0,601,125,9,7.16,0
ORBBS_601_6,ORBBS,ORBBS_601_61995,601,1995,1247694,226200,1,0,120,112,12.72,27.443,50,50,5,0,602,50,4,4.5675,1
ORBBS_601_6,ORBBS,ORBBS_601_61999,601,1999,1247694,226200,1,0,120,112,12.72,27.443,50,50,5,0,603,50,4,6.46,0
ORBBS_601_6,ORBBS,ORBBS_601_61996,601,1996,1247694,226200,1,0,120,112,12.72,27.443,50,50,5,0,604,50,4,5.68375,0
ORBBS_601_6,ORBBS,ORBBS_601_61993,601,1993,1247694,226200,1,0,120,112,12.72,27.443,50,50,5,0,605,50,4,0,1
ORBBS_601_6,ORBBS,ORBBS_601_61994,601,1994,1247694,226200,1,0,120,112,12.72,27.443,50,50,5,0,606,50,4,4.556666667,0
ORBBS_601_6,ORBBS,ORBBS_601_61997,601,1997,1247694,226200,1,0,120,112,12.72,27.443,50,50,5,0,607,50,4,6.15,0
ORBBS_601_6,ORBBS,ORBBS_601_61998,601,1998,1247694,226200,1,0,120,112,12.72,27.443,50,50,5,0,608,50,4,2.106666667,1
ORBBS_601_6,ORBBS,ORBBS_601_62000,601,2000,1247694,226200,1,0,120,112,12.72,27.443,50,50,5,0,609,50,4,6.5,0
ORBBS_604_7,ORBBS,ORBBS_604_72001,604,2001,1247728,229157,1,0,227,230,11.61,26.156,125,125,5,0,610,125,9,1.955,1
ORBBS_604_7,ORBBS,ORBBS_604_72002,604,2002,1247728,229157,1,0,227,230,11.61,26.156,125,125,8,0,611,125,9,4.62,0
ORBBS_604_7,ORBBS,ORBBS_604_72004,604,2004,1247728,229157,1,0,227,230,11.61,26.156,125,125,10,0,612,125,9,6.61,0
ORBBS_604_7,ORBBS,ORBBS_604_72006,604,2006,1247728,229157,1,0,227,230,11.61,26.156,125,125,5,0,613,125,9,6.71,0
